Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment20/acetyl-triethyl-citrate,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/isopropyl-2-acetyltributyl-citrate,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/raykit,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/andrews-liver-salt,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/establishment-of-protein-localization,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/J22,2,0.0153
file:/C:/ccviews/forget/experiment/experiment20/decylcitric-acid,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/tiospirone,3,0.0229
file:/C:/ccviews/forget/experiment/experiment20/pas-2-salt-solution,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/sodium-citrate,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/benedict-reagent,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/achromobactin,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/akmicare,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/citroxain,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/ethylphosphocitrate,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/phosphocitrate,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/intracellular-protein-transport,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/picosulfate-sodium,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/staphyloferrin-b,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/staphyloferrin-a,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/transport,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/dopamine-agents,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/citrate-phosphate-dextrose,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/bis-citric-acid-lanthanum-iii-,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/pseudomonas,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/biological-transport,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/acinetoferrin,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/vibrioferrin,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/physiological-phenomena,3,0.0229
file:/C:/ccviews/forget/experiment/experiment20/citra-lock,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/2-acetyltributylcitrate,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/trimethyl-citrate,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/nannochelin-c,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/nannochelin-b,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/regidrone,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/protein-transport-within-lipid-bilayer,3,0.0229
file:/C:/ccviews/forget/experiment/experiment20/nk13650a,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/nk13650b,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/nannochelin-a,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/acetyl-trioctyl-citrate,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/foncitril-4000,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/caffeine-citrate,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/citrate-isopropyl-alcohol-methylene-blue-parabens-drug-combination,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/hydroxycitric-acid,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/antianxiety-agent,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/poly-18-octanediol-citrate-,1,0.0076
file:/C:/ccviews/forget/experiment/experiment20/protein-transport,20,0.1527
