Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment30/sodium-disorders,1,0.0099
file:/C:/ccviews/forget/experiment/experiment30/chlamydia,1,0.0099
file:/C:/ccviews/forget/experiment/experiment30/thiazide-induced-hyponatremia,1,0.0099
file:/C:/ccviews/forget/experiment/experiment30/benzodiazepines,1,0.0099
file:/C:/ccviews/forget/experiment/experiment30/food-antifoaming-agent,1,0.0099
file:/C:/ccviews/forget/experiment/experiment30/tymp-gene,2,0.0198
file:/C:/ccviews/forget/experiment/experiment30/httpsbmi,1,0.0099
file:/C:/ccviews/forget/experiment/experiment30/pentane,7,0.0693
file:/C:/ccviews/forget/experiment/experiment30/chlamydiales,1,0.0099
file:/C:/ccviews/forget/experiment/experiment30/salt-losing-uremia,1,0.0099
file:/C:/ccviews/forget/experiment/experiment30/terms-related-to-surface-chemistry-and-colloid,1,0.0099
file:/C:/ccviews/forget/experiment/experiment30/pyrimidine-metabolism-pathway,2,0.0198
file:/C:/ccviews/forget/experiment/experiment30/application,1,0.0099
file:/C:/ccviews/forget/experiment/experiment30/hydrocarbon-nos,1,0.0099
file:/C:/ccviews/forget/experiment/experiment30/alkane,1,0.0099
file:/C:/ccviews/forget/experiment/experiment30/chlamydophila,1,0.0099
file:/C:/ccviews/forget/experiment/experiment30/mozavaptan-hydrochloride,1,0.0099
file:/C:/ccviews/forget/experiment/experiment30/beta-globulin,1,0.0099
file:/C:/ccviews/forget/experiment/experiment30/lactam,1,0.0099
file:/C:/ccviews/forget/experiment/experiment30/macroglobulin,8,0.0792
file:/C:/ccviews/forget/experiment/experiment30/oxcarbazepine-induced-hyponatremia,1,0.0099
file:/C:/ccviews/forget/experiment/experiment30/human,2,0.0198
file:/C:/ccviews/forget/experiment/experiment30/alpha-macroglobulins,1,0.0099
file:/C:/ccviews/forget/experiment/experiment30/idoxuridine,8,0.0792
file:/C:/ccviews/forget/experiment/experiment30/siadh,1,0.0099
file:/C:/ccviews/forget/experiment/experiment30/hyponatremia,23,0.2277
file:/C:/ccviews/forget/experiment/experiment30/metabolic-disorders-general,1,0.0099
file:/C:/ccviews/forget/experiment/experiment30/alpha-2-macroglobulin,1,0.0099
file:/C:/ccviews/forget/experiment/experiment30/water-electrolyte-imbalance,1,0.0099
file:/C:/ccviews/forget/experiment/experiment30/aromatic-chlorine-compound,1,0.0099
file:/C:/ccviews/forget/experiment/experiment30/dilutional-hyponatremia,1,0.0099
