Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment4/autoimmune-disease,6,0.0219
file:/C:/ccviews/forget/experiment/experiment4/igf1r-gene-product,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/predictive-marker,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/serum-marker,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/liver-damage,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/nikkajicompounds,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/CHV_Concept,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/markers-of-cartilage-metabolism,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/autoimmune-disease-biomarker,3,0.0109
file:/C:/ccviews/forget/experiment/experiment4/injury-to-inferior-vena-cava,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/tyrosine-phosphorylation,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/traumatic-spleen-damage,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/hepcidinferritin-ratio,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/sensory-manifestations,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/diuretics,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/peritoneal-laceration,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/antiarrhythmic-agent,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/endoplasmic-reticulum,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/adipocytokine-signaling-pathway,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/bone-resorption-marker,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/adherens-junction-assembly-pathway,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/inflammatory-marker,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/colorectal-cancer,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/sorbitol,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/measurement,10,0.0365
file:/C:/ccviews/forget/experiment/experiment4/acetaminophen-pathway,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/molecular-signature,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/clinical-marker,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/igfbp-3-measurement,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/slc2a1-gene,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/glycoprotein,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/resistin-measurement,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/t-tau-measurement,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/abdominal-penetrating-wound,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/bad-regulation-pathway,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/olfactory-hallucination,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/vascular-endothelial-growth-factor-measurement,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/cyp2e1-gene,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/intraoperative-splenic-injury,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/hepatorrhexis,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/1--2-pyrimidinyl-piperazine,4,0.0146
file:/C:/ccviews/forget/experiment/experiment4/traumatic-duodenal-injury,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/terms-related-to-geochemistry,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/traumatic-liver-damage,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/cardiac-biomarkers,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/autoantibody-measurement,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/insulin-like-growth-factor-1-receptor,29,0.1058
file:/C:/ccviews/forget/experiment/experiment4/rheumatoid-arthritis,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/osteoarthritis-biomarker-measurement,3,0.0109
file:/C:/ccviews/forget/experiment/experiment4/igg-index,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/protein,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/igf2-gene,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/transport-protein,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/injury,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/proteomic-profile,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/hif-2-alpha-transcription-factor-pathway,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/drug-metabolism-by-cytochrome-p450-pathway,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/recainam,3,0.0109
file:/C:/ccviews/forget/experiment/experiment4/integrin-angiogenesis-pathway,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/cancer-biomarker-measurement,3,0.0109
file:/C:/ccviews/forget/experiment/experiment4/igf-1-measurement,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/gustatory-hallucination,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/hepcidintransferrin-saturation-ratio,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/blood-inflammatory-marker,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/cancer,5,0.0182
file:/C:/ccviews/forget/experiment/experiment4/organic-compound,3,0.0109
file:/C:/ccviews/forget/experiment/experiment4/spongioblastoma-polare,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/progesterone-mediated-oocyte-maturation-pathway,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/longevity-pathway,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/prostate-carcinoma,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/cardiac-marker,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/receptor-signaling,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/insulin-like-growth-factor-ii,9,0.0328
file:/C:/ccviews/forget/experiment/experiment4/J22,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/diagnosis-marker,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/pancreatic-injury,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/transferrin-measurement,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/cell-proliferation,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/injury--disease-,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/valid-biomarker,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/heme-protein,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/vitamin-c-in-brain-pathway,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/c-peptide-measurement,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/blunt-abdominal-injury,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/human,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/derivatives-of-reactive-oxygen-metabolites,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/cerebrospinal-fluid,6,0.0219
file:/C:/ccviews/forget/experiment/experiment4/abdominal-injuries,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/type-i-procollagen-n-terminal-peptide,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/oxidation-stress-marker,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/iga-glomerulonephritis,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/type-ii-diabetes-mellitus,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/serum-st2-measurement,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/carbon-monoxide,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/tactile-hallucination,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/benzoxazoles,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/cell-surface-marker,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/bone-metabolic-marker,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/nonsteroidal-antiinflammatory-drug,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/traumatic-renal-injury,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/buspirone,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/serum-biomarkers,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/renal-function-marker,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/neoplasm,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/stem-cell-marker,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/complement-c3-measurement,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/fatty-acid-metabolism-pathway,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/infectious-atheroma,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/transmembrane-transport,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/flow-mediated-vasodilation,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/cardiovascular-disease,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/skin-disease,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/small-intestine-penetrating-wound,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/skeletal-myogenesis-pathway,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/somatostatin-receptor,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/infectious-disease-marker,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/UMLS_Concept,4,0.0146
file:/C:/ccviews/forget/experiment/experiment4/mean-platelet-volume,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/prognostic-marker,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/growth-factor,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/5-hiaa-measurement,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/renal-cell-carcinoma-pathway,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/bile-duct-stenosis-traumatic,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/indicator,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/total-iron-binding-capacity,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/myocardial-markers,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/diuretic,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/erythrocyte,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/igf1r-antiapoptosis-pathway,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/serum-hepcidin-measurement,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/flunoxaprofen,3,0.0109
file:/C:/ccviews/forget/experiment/experiment4/ancestry-informative-marker,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/igf1r-gene,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/disease-marker,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/biological-markers,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/biochemical-marker,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/gliomas,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/igf-1-signaling-pathway,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/auditory-hallucination,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/melanoma-pathway,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/proprioceptive-hallucination,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/differentiation-marker,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/isosorbide-induced-platelet-abiggprthrptserplasordflow-cytometry,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/J227,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/cerebrospinal-fluid-biomarker-measurement,4,0.0146
file:/C:/ccviews/forget/experiment/experiment4/erk1erk2-mapk-signaling-pathway,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/hypotensive-drug,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/biological-role,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/hepatic-fibrosis-marker,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/stress-marker,1,0.0036
file:/C:/ccviews/forget/experiment/experiment4/plasma-membrane,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/focal-adhesion-pathway,2,0.0073
file:/C:/ccviews/forget/experiment/experiment4/iron-biomarker-measurement,3,0.0109
