Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment69/inorganic-compounds,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/gastricduodenal,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/gas-chromatographytandem-mass-spectrometry,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/CHV_Concept,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/hypervitaminosis-a,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/hypervitaminosis-d,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/gas-chromatography-thermal-energy-analysis,3,0.0195
file:/C:/ccviews/forget/experiment/experiment69/gas-chromatography-mass-spectrometry,3,0.0195
file:/C:/ccviews/forget/experiment/experiment69/synaptosomes,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/hypervitaminosis-e,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/melena-symptomatica,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/gas-chromatography,42,0.2727
file:/C:/ccviews/forget/experiment/experiment69/gas-chromatography-inductively-coupled-plasma-mass-spectrometry,3,0.0195
file:/C:/ccviews/forget/experiment/experiment69/thermal-conductivity-detection,2,0.0130
file:/C:/ccviews/forget/experiment/experiment69/stool-tarry,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/hypervitaminosis-k,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/microsomes,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/inverse-gas-chromatography,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/growth-factor,7,0.0455
file:/C:/ccviews/forget/experiment/experiment69/subcellular-fractions,9,0.0584
file:/C:/ccviews/forget/experiment/experiment69/melena-neonatorum,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/low-temperature-gas-chromatography-inductively-coupled-plasma-mass-spectrometry,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/regulation-of-exocytosis,6,0.0390
file:/C:/ccviews/forget/experiment/experiment69/gas-solid-chromatography,3,0.0195
file:/C:/ccviews/forget/experiment/experiment69/bone-resorption-inhibitor-nos,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/nursing,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/liquid-stationary-phase,2,0.0130
file:/C:/ccviews/forget/experiment/experiment69/gas-chromatographychemical-ionization-mass-spectrometry,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/J476,2,0.0130
file:/C:/ccviews/forget/experiment/experiment69/cell-component,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/gas-chromatography-pulse-discharge-photoionisation-detection,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/activin-a,1,0.0065
