Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment18/blood-vessel,2,0.0139
file:/C:/ccviews/forget/experiment/experiment18/palpebral-vein,3,0.0208
file:/C:/ccviews/forget/experiment/experiment18/eyelid-gland,3,0.0208
file:/C:/ccviews/forget/experiment/experiment18/gland,2,0.0139
file:/C:/ccviews/forget/experiment/experiment18/lower-eyelid,1,0.0069
file:/C:/ccviews/forget/experiment/experiment18/sebaceous-gland-of-eyelid,3,0.0208
file:/C:/ccviews/forget/experiment/experiment18/ocular-refraction,3,0.0208
file:/C:/ccviews/forget/experiment/experiment18/face--body-region-,1,0.0069
file:/C:/ccviews/forget/experiment/experiment18/infra-orbital-nerve,2,0.0139
file:/C:/ccviews/forget/experiment/experiment18/specific-diseases-due-to-coxsackie-virus,1,0.0069
file:/C:/ccviews/forget/experiment/experiment18/camera-type-eye,2,0.0139
file:/C:/ccviews/forget/experiment/experiment18/vein,2,0.0139
file:/C:/ccviews/forget/experiment/experiment18/kidney-disease,1,0.0069
file:/C:/ccviews/forget/experiment/experiment18/organ-part,1,0.0069
file:/C:/ccviews/forget/experiment/experiment18/eye-carcinoma,2,0.0139
file:/C:/ccviews/forget/experiment/experiment18/gland-of-moll,1,0.0069
file:/C:/ccviews/forget/experiment/experiment18/eyelid-epithelium,3,0.0208
file:/C:/ccviews/forget/experiment/experiment18/skin-of-eyelid,3,0.0208
file:/C:/ccviews/forget/experiment/experiment18/palpebral-branch-of-infra-orbital-nerve,4,0.0278
file:/C:/ccviews/forget/experiment/experiment18/epithelium,2,0.0139
file:/C:/ccviews/forget/experiment/experiment18/sebaceous-gland-of-the-eyelash,1,0.0069
file:/C:/ccviews/forget/experiment/experiment18/acipenser-transmontanus,2,0.0139
file:/C:/ccviews/forget/experiment/experiment18/congenital-renal-artery-aneurysm,1,0.0069
file:/C:/ccviews/forget/experiment/experiment18/bacterial-protein,1,0.0069
file:/C:/ccviews/forget/experiment/experiment18/aneurysm-of-renal-artery,6,0.0417
file:/C:/ccviews/forget/experiment/experiment18/palpebral-conjunctiva,2,0.0139
file:/C:/ccviews/forget/experiment/experiment18/chalcone,1,0.0069
file:/C:/ccviews/forget/experiment/experiment18/ocular-sebaceous-carcinoma,2,0.0139
file:/C:/ccviews/forget/experiment/experiment18/acipenser-nos,1,0.0069
file:/C:/ccviews/forget/experiment/experiment18/benign-eyelid-neoplasm,4,0.0278
file:/C:/ccviews/forget/experiment/experiment18/nikkajicompounds,1,0.0069
file:/C:/ccviews/forget/experiment/experiment18/benzodiazepine,1,0.0069
file:/C:/ccviews/forget/experiment/experiment18/propiophenones,1,0.0069
file:/C:/ccviews/forget/experiment/experiment18/palpebral-artery,3,0.0208
file:/C:/ccviews/forget/experiment/experiment18/chalcones,5,0.0347
file:/C:/ccviews/forget/experiment/experiment18/apocrine-sweat-gland,2,0.0139
file:/C:/ccviews/forget/experiment/experiment18/eyelid-mesenchyme,3,0.0208
file:/C:/ccviews/forget/experiment/experiment18/inner-canthus,1,0.0069
file:/C:/ccviews/forget/experiment/experiment18/eye-appendage,1,0.0069
file:/C:/ccviews/forget/experiment/experiment18/eyelid-neoplasm,4,0.0278
file:/C:/ccviews/forget/experiment/experiment18/tarsal-plate,1,0.0069
file:/C:/ccviews/forget/experiment/experiment18/3-hydroxybromazepam,1,0.0069
file:/C:/ccviews/forget/experiment/experiment18/upper-eyelid,1,0.0069
