Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment31/mucha-habermann-syndrome,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/lichen-variegatus,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/human,3,0.0214
http://www.w3.org/2002/07/owl#Thing,140,1.0000
file:/C:/ccviews/forget/experiment/experiment31/phosphorus-oxygen-lyases,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/multiple-agent-systemic-chemotherapy,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/dilated-cardiomyopathy-pathway,2,0.0143
file:/C:/ccviews/forget/experiment/experiment31/oral-erosive-lichen-planus,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/lichen-pilaris,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/Lichen,62,0.4429
file:/C:/ccviews/forget/experiment/experiment31/adenylate-cyclase,17,0.1214
file:/C:/ccviews/forget/experiment/experiment31/papule-red-lichenoid,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/vulvar-lichen-sclerosus,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/vulval-lichen-sclerosis-et-atrophicus,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/signal-transduction,3,0.0214
file:/C:/ccviews/forget/experiment/experiment31/gastric-acid-secretion-pathway,2,0.0143
file:/C:/ccviews/forget/experiment/experiment31/pityriasis-lichenoid-chronic,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/adenylate-cyclase-toxin,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/purine-metabolism-pathway,3,0.0214
file:/C:/ccviews/forget/experiment/experiment31/anesthetics-dissociative,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/anticonvulsant,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/gonadotropin-releasing-hormone-signaling-pathway,2,0.0143
file:/C:/ccviews/forget/experiment/experiment31/lichen-planus-follicularis,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/lichen-simplex,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/progesterone-mediated-oocyte-maturation-pathway,2,0.0143
file:/C:/ccviews/forget/experiment/experiment31/lichen-iris,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/marital-therapy,4,0.0286
file:/C:/ccviews/forget/experiment/experiment31/macular-lichen-amyloidosis,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/intracellular-signaling-peptides-and-proteins,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/tetrahydroisoquinolines,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/localized-neurodermatitis,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/single-agent-systemic-chemotherapy,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/J1,2,0.0143
file:/C:/ccviews/forget/experiment/experiment31/lichenoid-changes-mouth,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/vibrio-cholerae-infection-pathway,2,0.0143
file:/C:/ccviews/forget/experiment/experiment31/chemotherapy,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/lichen-nitidus,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/vascular-smooth-muscle-contraction-pathway,2,0.0143
file:/C:/ccviews/forget/experiment/experiment31/dermatitis-lichen-planus-like,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/lichen-scrofulosorum,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/protein-family,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/gap-junction-assembly-pathway,2,0.0143
file:/C:/ccviews/forget/experiment/experiment31/isodon-inflexus,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/calcium-mediated-signaling-pathway,2,0.0143
file:/C:/ccviews/forget/experiment/experiment31/oral-nonerosive-lichen-planus,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/lichen-albus,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/marriage-counseling,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/lichenoid-drug-eruption,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/organic-compound,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/lyase,3,0.0214
file:/C:/ccviews/forget/experiment/experiment31/anticonvulsants,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/lichen-annularis,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/lichenification,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/httpsbmi,2,0.0143
file:/C:/ccviews/forget/experiment/experiment31/rhizoctonia-solani,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/linear-lichen-planus,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/rhizoctonia,5,0.0357
file:/C:/ccviews/forget/experiment/experiment31/lichenoid-drug-reaction,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/lichen-nos,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/neuromuscular-disease,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/lichen-fibromucinoidosus,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/lichen-ruber-moniliformis,1,0.0071
file:/C:/ccviews/forget/experiment/experiment31/vasopressin-regulated-water-reabsorption-pathway,2,0.0143
file:/C:/ccviews/forget/experiment/experiment31/wickhams-striae,1,0.0071
