Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment72/cyclophosphamidedexamethasonedoxorubicinquinineverapamilvincristine,1,0.0102
file:/C:/ccviews/forget/experiment/experiment72/quinolines,1,0.0102
file:/C:/ccviews/forget/experiment/experiment72/antiparasitic,1,0.0102
file:/C:/ccviews/forget/experiment/experiment72/spasm,1,0.0102
file:/C:/ccviews/forget/experiment/experiment72/gait-nos,1,0.0102
file:/C:/ccviews/forget/experiment/experiment72/agar,1,0.0102
file:/C:/ccviews/forget/experiment/experiment72/coumaphos,9,0.0918
file:/C:/ccviews/forget/experiment/experiment72/Butter,9,0.0918
file:/C:/ccviews/forget/experiment/experiment72/bridged-compound,1,0.0102
file:/C:/ccviews/forget/experiment/experiment72/phenol-ether,1,0.0102
file:/C:/ccviews/forget/experiment/experiment72/polysaccharides,1,0.0102
file:/C:/ccviews/forget/experiment/experiment72/selenated-sulfur-aminoacid,1,0.0102
file:/C:/ccviews/forget/experiment/experiment72/pesticide,1,0.0102
file:/C:/ccviews/forget/experiment/experiment72/nad-p-h-oxidase,1,0.0102
file:/C:/ccviews/forget/experiment/experiment72/quininemassptdoseqn,1,0.0102
file:/C:/ccviews/forget/experiment/experiment72/mucin,1,0.0102
file:/C:/ccviews/forget/experiment/experiment72/umbelliferones,1,0.0102
file:/C:/ccviews/forget/experiment/experiment72/skeletal-muscle-active-agent,1,0.0102
file:/C:/ccviews/forget/experiment/experiment72/J15,2,0.0204
file:/C:/ccviews/forget/experiment/experiment72/neutrophils,2,0.0204
file:/C:/ccviews/forget/experiment/experiment72/J114,2,0.0204
file:/C:/ccviews/forget/experiment/experiment72/Saturated-Animal-Fat-Substance,1,0.0102
file:/C:/ccviews/forget/experiment/experiment72/Lard,1,0.0102
file:/C:/ccviews/forget/experiment/experiment72/diphyllobothrium,1,0.0102
file:/C:/ccviews/forget/experiment/experiment72/antibiotic-nos,1,0.0102
file:/C:/ccviews/forget/experiment/experiment72/UMLS_Concept,2,0.0204
file:/C:/ccviews/forget/experiment/experiment72/quinine-x7c-xxx,1,0.0102
file:/C:/ccviews/forget/experiment/experiment72/vinyl-compound,1,0.0102
file:/C:/ccviews/forget/experiment/experiment72/sparganum,3,0.0306
file:/C:/ccviews/forget/experiment/experiment72/alginic-acid,1,0.0102
file:/C:/ccviews/forget/experiment/experiment72/antimalarial-agent,1,0.0102
file:/C:/ccviews/forget/experiment/experiment72/quinine-x7c-gastric-fluid,1,0.0102
file:/C:/ccviews/forget/experiment/experiment72/organochlorine-compound,1,0.0102
file:/C:/ccviews/forget/experiment/experiment72/quinine,36,0.3673
file:/C:/ccviews/forget/experiment/experiment72/quinine-x7c-urine,1,0.0102
file:/C:/ccviews/forget/experiment/experiment72/spastic-gait,5,0.0510
file:/C:/ccviews/forget/experiment/experiment72/polynuclear-aromatic-compound,1,0.0102
file:/C:/ccviews/forget/experiment/experiment72/quinine-induced-platelet-abprthrptserord,1,0.0102
file:/C:/ccviews/forget/experiment/experiment72/secondary-alcohol,1,0.0102
file:/C:/ccviews/forget/experiment/experiment72/antimalarial-agent-nos,1,0.0102
file:/C:/ccviews/forget/experiment/experiment72/organophosphorus-insecticide,1,0.0102
file:/C:/ccviews/forget/experiment/experiment72/cultured-butter,1,0.0102
file:/C:/ccviews/forget/experiment/experiment72/antimalarial-drug,1,0.0102
file:/C:/ccviews/forget/experiment/experiment72/anthelmintic-nos,1,0.0102
file:/C:/ccviews/forget/experiment/experiment72/paclitaxelquinine,1,0.0102
file:/C:/ccviews/forget/experiment/experiment72/edible-fats-and-oils,1,0.0102
