Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment3/pituitary-adrenal-system,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/J20,2,0.0138
file:/C:/ccviews/forget/experiment/experiment3/ctnnb1-gene-mutation,2,0.0138
file:/C:/ccviews/forget/experiment/experiment3/salivary-secretion-pathway,2,0.0138
file:/C:/ccviews/forget/experiment/experiment3/protein-kinase-c-delta,5,0.0345
file:/C:/ccviews/forget/experiment/experiment3/J9,2,0.0138
file:/C:/ccviews/forget/experiment/experiment3/antiprotozoal-agent,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/abdomen,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/protein-kinase-c,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/adrenal-gland-cortex-zone,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/animal-fats-and-oils,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/monoamine-oxidase-inhibitor,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/acute-pericarditis-in-diseases-ec,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/prkcd-protein-human,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/pargyline,6,0.0414
file:/C:/ccviews/forget/experiment/experiment3/adrenal-cortex-chromaffin-cell,3,0.0207
file:/C:/ccviews/forget/experiment/experiment3/glandular-epithelial-cell,2,0.0138
file:/C:/ccviews/forget/experiment/experiment3/adipose-tissue,2,0.0138
file:/C:/ccviews/forget/experiment/experiment3/cortex--animal-tissue-,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/cortex,2,0.0138
file:/C:/ccviews/forget/experiment/experiment3/adrenal-gland-capsule,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/capsular-invasion,2,0.0138
file:/C:/ccviews/forget/experiment/experiment3/endocrine-system,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/mineralocorticoid-biosynthetic-process,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/J6,2,0.0138
file:/C:/ccviews/forget/experiment/experiment3/adrenocortical-adenoma,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/cushing-syndrome,2,0.0138
file:/C:/ccviews/forget/experiment/experiment3/cisplatindimesnadocetaxel,1,0.0069
http://www.w3.org/2002/07/owl#Thing,145,1.0000
file:/C:/ccviews/forget/experiment/experiment3/malignant-adrenal-cortical-cell,2,0.0138
file:/C:/ccviews/forget/experiment/experiment3/pericarditis,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/prkcd-protein-mouse,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/metastatic-carcinoma,2,0.0138
file:/C:/ccviews/forget/experiment/experiment3/robenidine,5,0.0345
file:/C:/ccviews/forget/experiment/experiment3/adrenal-cortical-cell,3,0.0207
file:/C:/ccviews/forget/experiment/experiment3/adrenal-gland-neoplasm,2,0.0138
file:/C:/ccviews/forget/experiment/experiment3/neural-crest-derived-structure,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/trunk-mesenchyme,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/other-forms-of-heart-disease,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/aldosterone-secretion,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/adrenal-gland-tissue,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/hypotensive-agent-nos,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/non-functioning-adrenal-cortex-adenoma,2,0.0138
file:/C:/ccviews/forget/experiment/experiment3/chromaffin-cell,2,0.0138
file:/C:/ccviews/forget/experiment/experiment3/Saturated-Animal-Fat-Substance,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/zona-fasciculata-of-adrenal-gland,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/adenocarcinoma,2,0.0138
file:/C:/ccviews/forget/experiment/experiment3/adrb3-gene,2,0.0138
file:/C:/ccviews/forget/experiment/experiment3/adrenal-cortex,63,0.4345
file:/C:/ccviews/forget/experiment/experiment3/beta-3-adrenergic-receptor,11,0.0759
file:/C:/ccviews/forget/experiment/experiment3/metastatic-malignant-neoplasm-in-the-adrenal-gland,2,0.0138
file:/C:/ccviews/forget/experiment/experiment3/coccidiostats,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/adrenal-medulla,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/adrenal-medulla-neoplasm,3,0.0207
file:/C:/ccviews/forget/experiment/experiment3/httpsbmi,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/g-protein-coupled-receptor-signaling,2,0.0138
file:/C:/ccviews/forget/experiment/experiment3/dietary-fats,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/cortisol-producing-adrenal-cortex-adenoma,2,0.0138
file:/C:/ccviews/forget/experiment/experiment3/antihypertensive-agent,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/adrenal-cortex-neoplasm,2,0.0138
file:/C:/ccviews/forget/experiment/experiment3/reticularis-zone,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/beta-adrenergic-receptor,2,0.0138
file:/C:/ccviews/forget/experiment/experiment3/zona-reticularis-of-adrenal-gland,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/CHV_Concept,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/flank-pain,2,0.0138
file:/C:/ccviews/forget/experiment/experiment3/abnormal-virilization,2,0.0138
file:/C:/ccviews/forget/experiment/experiment3/endocytosis-pathway,2,0.0138
file:/C:/ccviews/forget/experiment/experiment3/cisplatindimesnapaclitaxel,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/mesoderm,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/benzylamines,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/calcium-mediated-signaling-pathway,2,0.0138
file:/C:/ccviews/forget/experiment/experiment3/adrenal-cortex-carcinoma,22,0.1517
file:/C:/ccviews/forget/experiment/experiment3/leguminosae,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/uroprotective-agent,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/sex-hormone-producing-adrenal-cortex-adenoma,2,0.0138
file:/C:/ccviews/forget/experiment/experiment3/gland,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/lipid-metabolic-process,2,0.0138
file:/C:/ccviews/forget/experiment/experiment3/infrequent-neoplasm,2,0.0138
file:/C:/ccviews/forget/experiment/experiment3/zona-glomerulosa-of-adrenal-gland,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/zona-reticularis,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/Lard,6,0.0414
file:/C:/ccviews/forget/experiment/experiment3/glucocorticoid-biosynthetic-process,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/metastatic-carcinoma-in-the-adrenal-cortex,5,0.0345
file:/C:/ccviews/forget/experiment/experiment3/dimesna,4,0.0276
file:/C:/ccviews/forget/experiment/experiment3/meso-epithelial-cell,2,0.0138
file:/C:/ccviews/forget/experiment/experiment3/fasciculata-zone,1,0.0069
file:/C:/ccviews/forget/experiment/experiment3/adrenal-gland,6,0.0414
