Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment44/recurrent-subsequent-malignant-neoplasm,3,0.0167
file:/C:/ccviews/forget/experiment/experiment44/glioblastoma-idh-wildtype,7,0.0389
file:/C:/ccviews/forget/experiment/experiment44/phosphate-transport-proteins,5,0.0278
file:/C:/ccviews/forget/experiment/experiment44/recurrent-primary-malignant-neoplasm,3,0.0167
file:/C:/ccviews/forget/experiment/experiment44/capecitabinedocetaxeltipifarnib,1,0.0056
file:/C:/ccviews/forget/experiment/experiment44/skin,2,0.0111
file:/C:/ccviews/forget/experiment/experiment44/gemcitabiner115777,1,0.0056
file:/C:/ccviews/forget/experiment/experiment44/cutaneous-mature-t-cell-and-nk-cell-neoplasm,2,0.0111
file:/C:/ccviews/forget/experiment/experiment44/primary-lesion,36,0.2000
file:/C:/ccviews/forget/experiment/experiment44/stomach,4,0.0222
file:/C:/ccviews/forget/experiment/experiment44/systemic-disease,8,0.0444
file:/C:/ccviews/forget/experiment/experiment44/primary-systemic-anaplastic-large-cell-lymphoma-alk-negative,5,0.0278
file:/C:/ccviews/forget/experiment/experiment44/ethmoid-sinus-primary-ec,2,0.0111
file:/C:/ccviews/forget/experiment/experiment44/egfr-protein-overexpression,2,0.0111
file:/C:/ccviews/forget/experiment/experiment44/letrozoletipifarnib,1,0.0056
file:/C:/ccviews/forget/experiment/experiment44/greater-saphenous-vein,1,0.0056
file:/C:/ccviews/forget/experiment/experiment44/httpsbmi,2,0.0111
file:/C:/ccviews/forget/experiment/experiment44/primary-bone-osteosarcoma,3,0.0167
file:/C:/ccviews/forget/experiment/experiment44/Hydrolase,1,0.0056
file:/C:/ccviews/forget/experiment/experiment44/primary-cutaneous-cd30-positive-t-cell-lymphoproliferative-disorder,13,0.0722
file:/C:/ccviews/forget/experiment/experiment44/anion-transport-proteins,1,0.0056
