Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment70/gtf2h3-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/dna-binding,26,0.0327
file:/C:/ccviews/forget/experiment/experiment70/basal-transcription-factor-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/pushing-tumor-margin,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/erythropoietin-signaling-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/cleidocranial-dysplasia,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/Cy,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/erbb-family-signaling-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/dbpb-transcriptional-activation-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/retinoblastoma,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/tfiih-subunit-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/Polymer-Synthesis,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/tcea1-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/CHV_Concept,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/pml-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/leukocyte-transendothelial-migration-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/Inducible-Operon,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/spice,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/short-stature-homeobox-protein,5,0.0063
file:/C:/ccviews/forget/experiment/experiment70/allergic-disease,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/Eukaryotic-Gene-Regulation,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/il2rb-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/pax2-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/anal-neoplasm,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/cyclin,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/myod1-gene,5,0.0063
file:/C:/ccviews/forget/experiment/experiment70/zic4-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/atrx-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/serinethreonine-protein-phosphatase-2a-catalytic-subunit-beta-isoform,17,0.0214
file:/C:/ccviews/forget/experiment/experiment70/hmgb3-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/Nucleotide,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/Repressor,5,0.0063
file:/C:/ccviews/forget/experiment/experiment70/dna-helicase,6,0.0075
file:/C:/ccviews/forget/experiment/experiment70/histogenic-process,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/Add,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/cyclin-regulation-of-cell-cycle-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/Ribosomal-RNA,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/cervical-squamous-neoplasm,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/neurotrophin-signaling-pathway,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/ccnh-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/infectious-disease,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/ID-6919,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/Transcription-In-Chloroplast,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/Atom,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/vulvovaginal-warts,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/organogenesis,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/dna-directed-rna-polymerase,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/Transcription-Elongation,5,0.0063
file:/C:/ccviews/forget/experiment/experiment70/Cell,7,0.0088
file:/C:/ccviews/forget/experiment/experiment70/erythropoiesis,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/snai1-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/cyclin-dependent-kinase,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/nfatc1-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/Eukaryote,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/forkhead-box,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/pax9-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/skeletal-myogenesis-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/signal-dependent-regulation-of-myogenesis-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/transcription-process,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/Cofactor,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/Deacetylation,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/Inactive-Repressor,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/chromatin-remodeling-complex-and-coactivator-pathway,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/verrucous-lesion,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/vaginal-squamous-neoplasm,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/cell-differentiation-process,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/Block,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/regulation-of-retinoblastoma-protein-pathway,6,0.0075
file:/C:/ccviews/forget/experiment/experiment70/rna-polymerase-i,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/vegf-signaling-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/ptpn1-signaling-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/ID-4757,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/p53-pathway-for-transcriptional-regulation,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/ID-4756,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/ID-4759,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/ID-4758,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/DNA-Sequence,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/ID-4755,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/anal-condyloma-acuminatum,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/ID-4754,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/telomerase-regulation-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/rna-polymerase-ii-subunit-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/transcription-factor-nf-e2-45-kda-subunit,11,0.0138
file:/C:/ccviews/forget/experiment/experiment70/chagas-disease-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/leucine-zipper,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/Control-Element,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/bhlh-domain,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/tfiih,22,0.0277
file:/C:/ccviews/forget/experiment/experiment70/tfiid,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/t-cell-receptor-signaling-pathway-kegg,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/chaf1a-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/ID-6925,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/ID-6926,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/ID-6923,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/ID-6924,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/blood-circulation,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/ID-6921,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/ID-6922,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/ID-13723,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/ID-13724,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/ID-6920,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/aff4-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/J261,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/Entity,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/pain-repression-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/RNA-Polymerase,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/Nurse-cell,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/il2stat5-signaling-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/Active-Repressor,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/myc-family-oncogene,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/wnt-signaling-pathway-kegg,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/gtf2h2-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/hmgb-family-protein,8,0.0101
file:/C:/ccviews/forget/experiment/experiment70/cdk-regulation-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/Move,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/dna-repair,16,0.0201
file:/C:/ccviews/forget/experiment/experiment70/condyloma-latum,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/gtf3c5-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/efp-cell-cycle-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/phosphatidylinositol-signaling-system-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/tight-junction-assembly-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/abl1-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/neural-development,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/general-transcription-factor-iih-subunit-4,7,0.0088
file:/C:/ccviews/forget/experiment/experiment70/gym,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/btg-cell-cycle-regulation-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/general-transcription-factor-iih-subunit-5,7,0.0088
file:/C:/ccviews/forget/experiment/experiment70/general-transcription-factor-iih-subunit-2,7,0.0088
file:/C:/ccviews/forget/experiment/experiment70/general-transcription-factor-iih-subunit-3,7,0.0088
file:/C:/ccviews/forget/experiment/experiment70/mdm4-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/Eukaryotic-Transcription,5,0.0063
file:/C:/ccviews/forget/experiment/experiment70/adipocytokine-signaling-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/general-transcription-factor-iih-subunit-1,7,0.0088
file:/C:/ccviews/forget/experiment/experiment70/immune-response-process,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/skeletal-development,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/Transcription-Termination-in-Eukaryotes,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/health-personnel,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/ybx1-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/RNA-Virus,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/gtf3c3-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/mef2d-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/sh2-domain,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/chroma,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/cellular-migration-process,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/nuclease-sensitive-element-binding-protein-1,10,0.0126
file:/C:/ccviews/forget/experiment/experiment70/urethral-condyloma-acuminatum,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/basal-transcription-factor,36,0.0453
file:/C:/ccviews/forget/experiment/experiment70/general-transcription-factor-3c-polypeptide-6,5,0.0063
file:/C:/ccviews/forget/experiment/experiment70/general-transcription-factor-3c-polypeptide-5,5,0.0063
file:/C:/ccviews/forget/experiment/experiment70/mnat1-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/Carbon,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/cyclin-h,9,0.0113
file:/C:/ccviews/forget/experiment/experiment70/tfiih-basal-transcription-factor-complex-helicase-xpd-subunit,17,0.0214
file:/C:/ccviews/forget/experiment/experiment70/Transcriptional-Regulation,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/Chloroplast,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/rar-and-rxr-degradation-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/Kinetic-Energy,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/transcription-factor-eb,8,0.0101
file:/C:/ccviews/forget/experiment/experiment70/tyrosine-protein-phosphatase-non-receptor-type-11,45,0.0566
file:/C:/ccviews/forget/experiment/experiment70/Eukaryotic-Chromatin,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/Transcription-Factor,29,0.0365
file:/C:/ccviews/forget/experiment/experiment70/rhabdoviridae-infections,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/rna-synthesis,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/Prokaryotic-Transcription,8,0.0101
file:/C:/ccviews/forget/experiment/experiment70/purine-metabolism-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/protein-phosphatase-2a,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/dysplasia,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/nuclear-factor-of-activated-t-cells-cy,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/general-transcription-factor-3c-polypeptide-2,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/general-transcription-factor-3c-polypeptide-1,5,0.0063
file:/C:/ccviews/forget/experiment/experiment70/general-transcription-factor-3c-polypeptide-4,5,0.0063
file:/C:/ccviews/forget/experiment/experiment70/dna-excision-repair-protein-ercc-6,13,0.0164
file:/C:/ccviews/forget/experiment/experiment70/general-transcription-factor-3c-polypeptide-3,5,0.0063
file:/C:/ccviews/forget/experiment/experiment70/Chemical-Entity,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/hdac-class-iii-signaling-pathway,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/licensing-factor,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/Gene-Regulation,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/Detach,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/zinc-finger-protein-aiolos,7,0.0088
file:/C:/ccviews/forget/experiment/experiment70/RNA,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/polr2a-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/fc-epsilon-receptor-i-signaling-pathway-pid,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/8q2412-q2413,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/n-cadherin-signaling-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/Transcription-Termination-in-Prokaryotes,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/c2h2-zinc-finger,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/gene-expression-regulation-by-vitamin-d-receptor-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/Promoter,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/sim1-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/cell-cycle-progression,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/trichothiodystrophy,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/p53-signaling-pathway-biocarta,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/disease-due-to-papilloma-virus-nos,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/anal-warts,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/maststem-cell-growth-factor-receptor-signaling-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/bzip-domain,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/dna-replication-licensing-factor-mcm5,10,0.0126
file:/C:/ccviews/forget/experiment/experiment70/urethra-neoplasm,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/hmga1-gene,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/tgf-beta-signaling-pathway-kegg,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/calcineurin-dependent-nfat-signaling-pathway-in-lymphocytes,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/myocyte-specific-enhancer-factor-2a,7,0.0088
file:/C:/ccviews/forget/experiment/experiment70/myocyte-specific-enhancer-factor-2b,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/hmga-family-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/DNA-Replication,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/myocyte-specific-enhancer-factor-2d,10,0.0126
file:/C:/ccviews/forget/experiment/experiment70/atm-signaling-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/forkhead-box-protein-c2,7,0.0088
file:/C:/ccviews/forget/experiment/experiment70/atoh1-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/angiopoietin-1-receptor-signaling-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/rna-recognition-motif,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/neurotrophic-factor-mediated-ntrk1-signaling-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/g2-to-m-transition-process,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/Regulation,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/slow-growing-mass,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/Genetic-Code,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/ifn-beta-enhancer-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/oncogene-transcription-factor,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/httpsbmi,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/Deoxyribonucleoside-Monophosphate,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/il6-mediated-signaling-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/pdgfr-beta-signaling-pathway,6,0.0075
file:/C:/ccviews/forget/experiment/experiment70/gtf2h5-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/il2pi3k-signaling-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/core-binding-factor,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/tbx1-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/Monomer,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/terms-related-to-business-management-management-philosophy-and-organization-theory,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/vulvar-squamous-neoplasm,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/DNA,7,0.0088
file:/C:/ccviews/forget/experiment/experiment70/Transmission-Of-Information,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/Primer,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/rna-processing,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/hmgn2-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/DNA-Strand,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/Transcription-Unit,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/testis,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/non-histone-chromosomal-protein-hmg-17,12,0.0151
file:/C:/ccviews/forget/experiment/experiment70/translation-process,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/Prokaryote,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/cervical-condyloma-acuminatum,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/Polymerase-Chain-Reaction,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/sexually-transmitted-disease,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/Shape-Value,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/g1s-checkpoint-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/sh3-domain,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/Transcription-Termination,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/nuclear-factor-of-activated-t-cells-5,11,0.0138
file:/C:/ccviews/forget/experiment/experiment70/role--life-science-,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/oocyte-meiosis-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/shigellosis-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/oncogene-myc,7,0.0088
file:/C:/ccviews/forget/experiment/experiment70/Conformational-Change,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/proto-oncogene-tyrosine-protein-kinase-receptor-ret-signaling-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/rna-binding,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/medical-plant,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/electric-shock-therapy,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/ID-19631,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/Size-Value,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/ID-19630,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/renal-cell-carcinoma-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/Synthesis-Of-RNA,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/gtf2h1-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/retinoic-acid-induced-protein-1,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/sequence-specific-dna-binding-protein,8,0.0101
file:/C:/ccviews/forget/experiment/experiment70/igf-1-signaling-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/zic2-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/tfiiic-subunit-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/ercc6-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/ulcerative-necrotic,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/Structural-Complexity-Value,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/ppp2cb-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/gtf3c6-gene,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/cdk-activating-kinase-assembly-factor-mat1,9,0.0113
file:/C:/ccviews/forget/experiment/experiment70/Mitochondrion,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/insulin-signaling-pathway,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/vermistatin,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/myristica,5,0.0063
file:/C:/ccviews/forget/experiment/experiment70/protein-protein-interaction,6,0.0075
file:/C:/ccviews/forget/experiment/experiment70/vulval-warts,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/condyloma-acuminatum,27,0.0340
file:/C:/ccviews/forget/experiment/experiment70/skin-disease,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/erbb2erbb3-signaling-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/mef2a-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/basal-transcription-factor-assembly-pathway,8,0.0101
file:/C:/ccviews/forget/experiment/experiment70/rna-splicing,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/fgf-signaling-pathway,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/ribonucleic-acid,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/taf8-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/chronic-myeloid-leukemia-pathway,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/tfiiib-subunit-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/cell-cycle-pathway,6,0.0075
file:/C:/ccviews/forget/experiment/experiment70/arid5b-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/dna-binding-protein,30,0.0377
file:/C:/ccviews/forget/experiment/experiment70/Gene,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/infrapatellar-fat-pad,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/il6-signaling-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/interferon-gamma-signaling-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/high-mobility-group-protein-hmg-i,13,0.0164
file:/C:/ccviews/forget/experiment/experiment70/high-mobility-group-protein-b3,12,0.0151
file:/C:/ccviews/forget/experiment/experiment70/Synthesis-Of-mRNA-In-Prokaryote,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/lis1-pathway,2,0.0025
