Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment86/chemical-entity,1,0.0088
file:/C:/ccviews/forget/experiment/experiment86/nucleobase,1,0.0088
file:/C:/ccviews/forget/experiment/experiment86/lysozyme-x7c-stool,1,0.0088
file:/C:/ccviews/forget/experiment/experiment86/salivary-secretion-nos,1,0.0088
file:/C:/ccviews/forget/experiment/experiment86/Bodily-Fluid,2,0.0175
file:/C:/ccviews/forget/experiment/experiment86/Uracil,2,0.0175
file:/C:/ccviews/forget/experiment/experiment86/suckleya-nos,1,0.0088
file:/C:/ccviews/forget/experiment/experiment86/lysozyme-x7c-bld-ser-plas,1,0.0088
file:/C:/ccviews/forget/experiment/experiment86/egg-white-lysozyme,1,0.0088
file:/C:/ccviews/forget/experiment/experiment86/nikkajicompounds,2,0.0175
file:/C:/ccviews/forget/experiment/experiment86/Saliva,13,0.1140
file:/C:/ccviews/forget/experiment/experiment86/superovulation,1,0.0088
file:/C:/ccviews/forget/experiment/experiment86/hydrolase-nos,1,0.0088
file:/C:/ccviews/forget/experiment/experiment86/dihydrothymine,1,0.0088
