Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment66/kidney-neoplasm,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/renal-pelvis-urothelial-cell,2,0.0153
file:/C:/ccviews/forget/experiment/experiment66/auditory-deprivation,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/reticulohistiocytoma,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/egr2-protein-human,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/neoplastic-oncocyte,2,0.0153
file:/C:/ccviews/forget/experiment/experiment66/edgeworthia-chrysantha,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/ehrlichia-canisewingii-groel-gene-x7c-bld-ser-plas,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/kidney-adenoma,14,0.1069
http://www.w3.org/2002/07/owl#Thing,131,1.0000
file:/C:/ccviews/forget/experiment/experiment66/5-azacytosine,4,0.0305
file:/C:/ccviews/forget/experiment/experiment66/ehrlichia-canis,9,0.0687
file:/C:/ccviews/forget/experiment/experiment66/rattus-norvegicus,2,0.0153
file:/C:/ccviews/forget/experiment/experiment66/e3-sumo-protein-ligase-egr2--human-,3,0.0229
file:/C:/ccviews/forget/experiment/experiment66/prosopagnosia,8,0.0611
file:/C:/ccviews/forget/experiment/experiment66/benign-neoplasms,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/cytosine,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/papillary-pattern,2,0.0153
file:/C:/ccviews/forget/experiment/experiment66/benign-eyelid-neoplasm,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/rhodamines,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/benign-neoplasm-of-skin-of-face-nec,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/perception,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/flank-pain,2,0.0153
file:/C:/ccviews/forget/experiment/experiment66/myrtales,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/e3-sumo-protein-ligase-egr2--rat-,3,0.0229
file:/C:/ccviews/forget/experiment/experiment66/benign-neoplasm-of-other-specified-skin-sites,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/loss-of-chromosome-y,2,0.0153
file:/C:/ccviews/forget/experiment/experiment66/daphne,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/benign-neoplasm-of-skin-nos,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/xanthogranuloma,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/httpsbmi,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/egr2-protein-mouse,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/agnosia-nos,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/benign-neoplasm-of-eyelid-including-canthus,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/euphorbia-nos,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/ehrlichia-sp,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/gain-of-chromosome-7,2,0.0153
file:/C:/ccviews/forget/experiment/experiment66/peripheral-nervous-system-agents,2,0.0153
file:/C:/ccviews/forget/experiment/experiment66/melanocytic-naevi-of-skin,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/melanocytic-nevus,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/transcription-factor,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/euphorbia,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/metanephric-tumor,2,0.0153
file:/C:/ccviews/forget/experiment/experiment66/danio-rerio,2,0.0153
file:/C:/ccviews/forget/experiment/experiment66/injury--disease-,2,0.0153
file:/C:/ccviews/forget/experiment/experiment66/thymelaeaceae,6,0.0458
file:/C:/ccviews/forget/experiment/experiment66/injury,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/sense,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/benign-neoplasm-of-skin-of-lip,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/stellera,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/ehrlichia-nos,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/increased-cellularity-present,2,0.0153
file:/C:/ccviews/forget/experiment/experiment66/polycythemia-vera,2,0.0153
file:/C:/ccviews/forget/experiment/experiment66/benign-neoplasm-of-skin-of-hip-and-lower-limb,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/birt-hogg-dube-syndrome,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/abdominal-pain,2,0.0153
file:/C:/ccviews/forget/experiment/experiment66/psammoma-body-formation,2,0.0153
file:/C:/ccviews/forget/experiment/experiment66/renal-cortex,2,0.0153
file:/C:/ccviews/forget/experiment/experiment66/benign-neoplasm-of-scalp-and-skin-of-neck,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/rickettsiaceae,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/papillary-adenoma,2,0.0153
file:/C:/ccviews/forget/experiment/experiment66/protein,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/sensory-deprivation,7,0.0534
file:/C:/ccviews/forget/experiment/experiment66/hematuria,2,0.0153
file:/C:/ccviews/forget/experiment/experiment66/homo-sapiens,2,0.0153
file:/C:/ccviews/forget/experiment/experiment66/nervinum,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/benign-neoplasm-of-skin,28,0.2137
file:/C:/ccviews/forget/experiment/experiment66/open-wound-of-larynx-and-trachea,1,0.0076
file:/C:/ccviews/forget/experiment/experiment66/laryngeal-disease,1,0.0076
