Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment10/xanthurenic-acid-8-o-sulfate,1,0.0110
file:/C:/ccviews/forget/experiment/experiment10/archosauria,13,0.1429
file:/C:/ccviews/forget/experiment/experiment10/obstruction-of-gallbladder,1,0.0110
file:/C:/ccviews/forget/experiment/experiment10/azacitidine,1,0.0110
file:/C:/ccviews/forget/experiment/experiment10/tibiotarsus,1,0.0110
file:/C:/ccviews/forget/experiment/experiment10/organic-compound,3,0.0330
file:/C:/ccviews/forget/experiment/experiment10/mesenteric-venous-occlusion,1,0.0110
file:/C:/ccviews/forget/experiment/experiment10/acidifying-agent-nos,1,0.0110
file:/C:/ccviews/forget/experiment/experiment10/2-aminopurine,1,0.0110
file:/C:/ccviews/forget/experiment/experiment10/CHV_Concept,1,0.0110
file:/C:/ccviews/forget/experiment/experiment10/carbazochrome,5,0.0549
file:/C:/ccviews/forget/experiment/experiment10/allopurinol,1,0.0110
file:/C:/ccviews/forget/experiment/experiment10/testudines,2,0.0220
file:/C:/ccviews/forget/experiment/experiment10/ethionine,1,0.0110
file:/C:/ccviews/forget/experiment/experiment10/2-o3-o5-o-triacetyl-6-azauridine,1,0.0110
file:/C:/ccviews/forget/experiment/experiment10/internal-shunt-occlusion,1,0.0110
file:/C:/ccviews/forget/experiment/experiment10/chloromercuribenzoates,4,0.0440
file:/C:/ccviews/forget/experiment/experiment10/fourth-trochanter,1,0.0110
file:/C:/ccviews/forget/experiment/experiment10/action-and-operation--life-science-,1,0.0110
file:/C:/ccviews/forget/experiment/experiment10/dinosauria,1,0.0110
file:/C:/ccviews/forget/experiment/experiment10/J1,2,0.0220
file:/C:/ccviews/forget/experiment/experiment10/thermoactinomyces-vulgaris,1,0.0110
file:/C:/ccviews/forget/experiment/experiment10/bacillaceae,1,0.0110
file:/C:/ccviews/forget/experiment/experiment10/stent-obstruction,1,0.0110
file:/C:/ccviews/forget/experiment/experiment10/tarsometatarsus,1,0.0110
file:/C:/ccviews/forget/experiment/experiment10/catheter-obliteration,1,0.0110
file:/C:/ccviews/forget/experiment/experiment10/gi-tract-obstruction,1,0.0110
file:/C:/ccviews/forget/experiment/experiment10/antimetabolites,23,0.2527
file:/C:/ccviews/forget/experiment/experiment10/p-chloromercuribenzoic-acid,1,0.0110
file:/C:/ccviews/forget/experiment/experiment10/2-deoxyglucose,1,0.0110
file:/C:/ccviews/forget/experiment/experiment10/nikkajicompounds,1,0.0110
file:/C:/ccviews/forget/experiment/experiment10/obliteration,11,0.1209
file:/C:/ccviews/forget/experiment/experiment10/xanthurenic-acid-8-o-glucoside,1,0.0110
file:/C:/ccviews/forget/experiment/experiment10/thermoactinomyces,6,0.0659
file:/C:/ccviews/forget/experiment/experiment10/electrolyte-replacement-agent,1,0.0110
file:/C:/ccviews/forget/experiment/experiment10/archelosauria,1,0.0110
file:/C:/ccviews/forget/experiment/experiment10/trifluridine,1,0.0110
file:/C:/ccviews/forget/experiment/experiment10/actinomycetes,1,0.0110
file:/C:/ccviews/forget/experiment/experiment10/sauria,1,0.0110
file:/C:/ccviews/forget/experiment/experiment10/hypolipidemic-agents,1,0.0110
file:/C:/ccviews/forget/experiment/experiment10/endarterectomy,1,0.0110
file:/C:/ccviews/forget/experiment/experiment10/mesenteric-occlusion,1,0.0110
