Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment27/nuclear-family,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/labial-disc,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/bridged-compounds,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/proboscis,9,0.1184
file:/C:/ccviews/forget/experiment/experiment27/head-nos,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/ache,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/flu-syndrome,3,0.0395
file:/C:/ccviews/forget/experiment/experiment27/tooth-disease,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/t-cell-depletion-therapy,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/diffuse-atelectasis,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/e,2,0.0263
file:/C:/ccviews/forget/experiment/experiment27/middle-lobe-syndrome,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/UMLS_Concept,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/compression-atelectasis,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/immunosuppressant,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/congenital-incomplete-expansion-of-lung,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/mouth,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/drug-abuse-test,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/lung-disease,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/antilipidemic-agent,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/family-nos,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/ectoderm-derived-structure,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/terms-related-to-production-management-factory-planning-and-work-control,1,0.0132
